          Index           Name           S[m]       Beta1[m]         Alfa1x       Beta2[m]          Alfa2            c11            c12            c21            c22          Dx[m]            Dxp          Dy[m]            Dyp      Q1 [2*PI]      Q2 [2*PI]
           3436    YO5_DH15_E1        3590.96         40.261        2.01692        12.3551      -0.774059       0.222245        5.28157     -0.0324451     -0.0957277        1.56225     -0.0810539     -0.0287345     -0.0042683        26.2228        27.6745
           3437              D         3600.4        13.3549         0.8309        38.5268        -1.9989     -0.0845962         5.1688     -0.0324667       0.209557       0.979189     -0.0424429     -0.0690468     -0.0042724        26.2895        27.7457
           3438    YO5_DH15_E2         3600.4        13.3549         0.8309        38.5268        -1.9989     -0.0845962         5.1688     -0.0324667       0.209557       0.979189     -0.0424429     -0.0690468     -0.0042724        26.2895        27.7457
           3439     DRIFT_1142        3601.11        12.2345       0.740654        41.4431       -2.09135      -0.107744        5.39504     -0.0324667       0.232705       0.948928     -0.0424429     -0.0720929     -0.0042724        26.2984        27.7486
           3440     DRIFT_1142        3601.83        11.2426       0.650409        44.4912        -2.1838      -0.130893        5.65428     -0.0324667       0.255854       0.918667     -0.0424429     -0.0751391     -0.0042724        26.3081        27.7512
           3441     DRIFT_1142        3602.54        10.3795       0.560163        47.6712       -2.27626      -0.154041        5.94652     -0.0324667       0.279002       0.888406     -0.0424429     -0.0781852     -0.0042724        26.3186        27.7537
           3442             QD        3603.65        10.3339      -0.517644        47.7143        2.23875       0.420903        6.45132      0.0336914       0.872981       0.887379      0.0405773     -0.0787882     0.00319549         26.336        27.7573
           3443     DRIFT_1144        3603.78        10.4717      -0.533724        47.1297        2.22224       0.425318        6.50999      0.0336914       0.868566       0.892697      0.0405773     -0.0783694     0.00319549         26.338        27.7578
           3444           SDPO        3604.53        11.3413      -0.625748        43.8672        2.12774       0.450587        6.82347      0.0336914       0.843297        0.92313      0.0405773     -0.0759728     0.00319549         26.349        27.7604
           3445     DRIFT_1145        3605.16         12.177      -0.702919        41.2406        2.04849       0.471777        7.05714      0.0336914       0.822107       0.948651      0.0405773      -0.073963     0.00319549        26.3575        27.7627
           3446     DRIFT_1145        3605.79        13.1097      -0.780091        38.7136        1.96924       0.492967        7.26415      0.0336914       0.800916       0.974172      0.0405773     -0.0719532     0.00319549        26.3654        27.7653
           3447    YO5_DH14_E1        3605.79        13.1097      -0.780091        38.7136        1.96924       0.492967        7.26415      0.0336914       0.800916       0.974172      0.0405773     -0.0719532     0.00319549        26.3654        27.7653
           3448              D        3615.23        38.7434       -1.93409        12.7555       0.780046       0.811084         7.1641      0.0336338       0.482122        1.54017      0.0793173     -0.0417751     0.00319755        26.4342        27.8351
           3449    YO5_DH14_E2        3615.23        38.7434       -1.93409        12.7555       0.780046       0.811084         7.1641      0.0336338       0.482122        1.54017      0.0793173     -0.0417751     0.00319755        26.4342        27.8351
           3450     DRIFT_1147        3616.03        41.9034        -2.0316        11.5924       0.679563       0.837885        6.88061      0.0336338       0.455321        1.60337      0.0793173     -0.0392271     0.00319755        26.4373        27.8455
           3451     DRIFT_1147        3616.82        45.2189        -2.1291        10.5895        0.57908       0.864686         6.5544      0.0336338        0.42852        1.66658      0.0793173     -0.0366792     0.00319755        26.4402         27.857
           3452          QGTJO        3616.82        45.2189       -2.13814        10.5895       0.581198       0.865997         6.5544      0.0338927       0.429831        1.66658      0.0796506     -0.0366792     0.00320488        26.4402         27.857
           3453     DRIFT_1148        3617.37        47.5872       -2.20533        9.99325       0.512315       0.884477        6.30651      0.0338927       0.411351        1.71001      0.0796506     -0.0349317     0.00320488        26.4421        27.8654
           3454             QF        3618.48        47.6064        2.18863        9.99372      -0.512745       0.319533        5.77777     -0.0334516      -0.135165        1.71034     -0.0790505     -0.0331124    0.000100986        26.4458        27.8834
           3455     DRIFT_1149        3618.61        47.0348         2.1727        10.1303      -0.529306       0.315149        5.71875     -0.0334516      -0.130782        1.69998     -0.0790505     -0.0330992    0.000100986        26.4462        27.8855
           3456           SFPO        3619.36        43.8442        2.08148        10.9953      -0.624083       0.290061        5.40312     -0.0334516      -0.105693         1.6407     -0.0790505     -0.0330234    0.000100986        26.4488        27.8968
           3457     DRIFT_1150        3619.99         41.274        2.00498        11.8303      -0.703564       0.269021        5.16745     -0.0334516     -0.0846533        1.59098     -0.0790505     -0.0329599    0.000100986        26.4512        27.9056
           3458     DRIFT_1150        3620.62           38.8        1.92848        12.7654      -0.783045       0.247982        4.95823     -0.0334516     -0.0636138        1.54126     -0.0790505     -0.0328964    0.000100986        26.4537        27.9138
           3459    YO5_DH13_E1        3620.62           38.8        1.92848        12.7654      -0.783045       0.247982        4.95823     -0.0334516     -0.0636138        1.54126     -0.0790505     -0.0328964    0.000100986        26.4537        27.9138
           3460              D        3630.06        13.1916       0.782285        38.8257       -1.97783     -0.0682017        4.99568     -0.0334753       0.251399       0.977268     -0.0404108     -0.0319508    9.93501e-05        26.5222        27.9835
           3461    YO5_DH13_E2        3630.06        13.1916       0.782285        38.8257       -1.97783     -0.0682017        4.99568     -0.0334753       0.251399       0.977268     -0.0404108     -0.0319508    9.93501e-05        26.5222        27.9835
           3462     DRIFT_1152        3630.77        12.1382        0.69516        41.7103       -2.06803     -0.0920691        5.24056     -0.0334753       0.275267       0.948455     -0.0404108     -0.0318799    9.93501e-05        26.5311        27.9863
           3463     DRIFT_1152        3631.48        11.2091       0.608036        44.7236       -2.15823      -0.115937        5.51949     -0.0334753       0.299134       0.919643     -0.0404108     -0.0318091    9.93501e-05        26.5409        27.9889
           3464     DRIFT_1152         3632.2        10.4041       0.520912        47.8655       -2.24843      -0.139804        5.83244     -0.0334753       0.323002       0.890831     -0.0404108     -0.0317383    9.93501e-05        26.5514        27.9914
           3465             QD        3633.31        10.4485       -0.56224        47.8299        2.27938       0.427235        6.36947      0.0372041       0.905957       0.892207      0.0429123     -0.0299837     0.00303443        26.5687         27.995
           3466     DRIFT_1154        3633.44         10.598      -0.578747        47.2347        2.26241       0.432111        6.43157      0.0372041       0.901082       0.897831      0.0429123      -0.029586     0.00303443        26.5707        27.9954
           3467           SDMO        3634.19         11.537      -0.673219        43.9139        2.16526       0.460014        6.76237      0.0372041       0.873178       0.930015      0.0429123     -0.0273102     0.00303443        26.5815         27.998
           3468     DRIFT_1155        3634.82        12.4336      -0.752444        41.2415        2.08379       0.483413        7.00751      0.0372041       0.849779       0.957005      0.0429123     -0.0254017     0.00303443        26.5898        28.0004
           3469     DRIFT_1155        3635.45          13.43      -0.831668        38.6715        2.00232       0.506813        7.22322      0.0372041       0.826379       0.983995      0.0429123     -0.0234932     0.00303443        26.5976        28.0029
           3470    YO5_DH12_E1        3635.45          13.43      -0.831668        38.6715        2.00232       0.506813        7.22322      0.0372041       0.826379       0.983995      0.0429123     -0.0234932     0.00303443        26.5976        28.0029
           3471              D        3644.89        40.3083       -2.01366        12.4158       0.779125       0.857074        6.92272       0.037047       0.474349        1.57173      0.0815805     0.00515143      0.0030341         26.664        28.0738
           3472    YO5_DH12_E2        3644.89        40.3083       -2.01366        12.4158       0.779125       0.857074        6.92272       0.037047       0.474349        1.57173      0.0815805     0.00515143      0.0030341         26.664        28.0738
           3473     DRIFT_1157        3645.68        43.5971       -2.11358        11.2563       0.675984       0.886595        6.59423       0.037047       0.444828        1.63674      0.0815805     0.00756916      0.0030341        26.6671        28.0845
           3474     DRIFT_1157        3646.48        47.0452       -2.21351        10.2612       0.572844       0.916116        6.21868       0.037047       0.415307        1.70175      0.0815805     0.00998689      0.0030341        26.6699        28.0964
           3475          QGTJO        3646.48        47.0452       -2.22292        10.2612       0.574896       0.917359        6.21868      0.0373135       0.416551        1.70175      0.0819209     0.00998689      0.0030321        26.6699        28.0964
           3476     DRIFT_1158        3647.02        49.5068       -2.29178        9.67281       0.504197       0.937704        5.93452      0.0373135       0.396206        1.74642      0.0819209      0.0116401      0.0030321        26.6717        28.1051
           3477             QF        3648.13        49.5142        2.28531        9.66392       -0.49592       0.410636        5.32781     -0.0369278      -0.113625         1.7473     -0.0803481      0.0156635     0.00427882        26.6752        28.1237
           3478     DRIFT_1159        3648.27        48.9174        2.26884        9.79612      -0.512816       0.405796        5.25974     -0.0369278      -0.108786        1.73677     -0.0803481      0.0162242     0.00427882        26.6756        28.1258
           3479           SFMO        3649.02        45.5849        2.17458        10.6379      -0.609511       0.378101        4.89458     -0.0369278     -0.0810899         1.6765     -0.0803481      0.0194333     0.00427882        26.6781        28.1375
           3480     DRIFT_1160        3649.64        42.8991        2.09554        11.4556      -0.690599       0.354875        4.62038     -0.0369278      -0.057864        1.62597     -0.0803481      0.0221245     0.00427882        26.6804        28.1466
           3481     DRIFT_1160        3650.27        40.3129         2.0165        12.3753      -0.771688       0.331649        4.37539     -0.0369278     -0.0346381        1.57543     -0.0803481      0.0248157     0.00427882        26.6828         28.155
           3482    YO5_DH11_E1        3650.27        40.3129         2.0165        12.3753      -0.771688       0.331649        4.37539     -0.0369278     -0.0346381        1.57543     -0.0803481      0.0248157     0.00427882        26.6828         28.155
           3483              D        3659.71        13.4144       0.831436        38.4321       -1.98822     -0.0170448        4.20678     -0.0369477        0.31359       0.999663     -0.0416153      0.0652073     0.00427801        26.7493        28.2263
           3484    YO5_DH11_E2        3659.71        13.4144       0.831436        38.4321       -1.98822     -0.0170448        4.20678     -0.0369477        0.31359       0.999663     -0.0416153      0.0652073     0.00427801        26.7493        28.2263
           3485     DRIFT_1162        3660.51        12.1694       0.730969        41.6825       -2.09091     -0.0464867        4.49371     -0.0369477       0.343032       0.966502     -0.0416153      0.0686163     0.00427801        26.7592        28.2294
           3486     DRIFT_1162        3661.31        11.0845       0.630502        45.0967       -2.19361     -0.0759286        4.82756     -0.0369477       0.372473        0.93334     -0.0416153      0.0720252     0.00427801        26.7702        28.2324
           3487          SQSK6        3661.31        11.0729       0.631397        45.0495       -2.19287     -0.0758888        4.82503     -0.0367765       0.372279        0.93334     -0.0416009      0.0720252     0.00446468        26.7702        28.2324
           3488     DRIFT_1163        3661.85         10.422       0.562525        47.4792       -2.26317     -0.0959412        5.08033     -0.0367765       0.392331       0.910658     -0.0416009      0.0744596     0.00446468        26.7783        28.2342
           3489             QD        3662.96        10.3759      -0.519554        47.5098        2.23653       0.402071        5.64664      0.0381269       0.906518       0.911795      0.0436687      0.0754625     -0.0026735        26.7956        28.2379
           3490     DRIFT_1164        3663.09        10.5141      -0.535594        46.9258        2.21997       0.407067        5.71209      0.0381269       0.901522       0.917518      0.0436687      0.0751121     -0.0026735        26.7976        28.2383
           3491           SDPO        3663.84        11.3864      -0.627389        43.6669        2.12522       0.435663        6.06148      0.0381269       0.872927        0.95027      0.0436687       0.073107     -0.0026735        26.8085         28.241
           3492     DRIFT_1165        3664.47         12.224      -0.704369        41.0435        2.04577       0.459643        6.32142      0.0381269       0.848947       0.977735      0.0436687      0.0714255     -0.0026735         26.817        28.2433
           3493     DRIFT_1165         3665.1        13.1584      -0.781348        38.5201        1.96631       0.483623        6.55119      0.0381269       0.824967         1.0052      0.0436687       0.069744     -0.0026735        26.8249        28.2459
           3494    YO5_DH10_E1         3665.1        13.1584      -0.781348        38.5201        1.96631       0.483623        6.55119      0.0381269       0.824967         1.0052      0.0436687       0.069744     -0.0026735        26.8249        28.2459
           3495              D        3674.54        38.7909       -1.93278        12.6457       0.774044       0.843708        6.37123      0.0380798       0.464393        1.60048      0.0824288      0.0444912    -0.00267609        26.8935        28.3162
           3496    YO5_DH10_E2        3674.54        38.7909       -1.93278        12.6457       0.774044       0.843708        6.37123      0.0380798       0.464393        1.60048      0.0824288      0.0444912    -0.00267609        26.8935        28.3162
           3497     DRIFT_1167        3675.34        41.9487       -2.03006        11.4924       0.673277       0.874052         6.0448      0.0380798       0.434048        1.66616      0.0824288      0.0423588    -0.00267609        26.8966        28.3267
           3498     DRIFT_1167        3676.14        45.2615       -2.12734        10.4997       0.572509       0.904396           5.67      0.0380798       0.403704        1.73184      0.0824288      0.0402263    -0.00267609        26.8995        28.3383
           3499          SQSK6        3676.14        45.2059       -2.12338        10.4868       0.570452        0.90384        5.66652      0.0382087       0.403457        1.73184      0.0824368      0.0402263    -0.00232972        26.8995        28.3383
           3500     DRIFT_1168        3676.68        47.5577       -2.18983        9.90231       0.501539       0.924674        5.38232      0.0382087       0.382623        1.77679      0.0824368       0.038956    -0.00232972        26.9014        28.3468
           3501             QF        3677.79         47.548        2.19825        9.91842      -0.516539       0.449855        4.77381     -0.0382233     -0.0762933        1.77682     -0.0823807      0.0383312      0.0011944        26.9051         28.365
           3502     DRIFT_1169        3677.92         46.974        2.18217         10.056      -0.533277       0.444846        4.70552     -0.0382233     -0.0712841        1.76603     -0.0823807      0.0384878      0.0011944        26.9055        28.3671
           3503           SFPO        3678.67        43.7697        2.09018        10.9278       -0.62907       0.416179        4.33992     -0.0382233     -0.0426166        1.70424     -0.0823807      0.0393836      0.0011944        26.9081        28.3785
           3504     DRIFT_1170         3679.3        41.2076        2.01359         11.763      -0.708812       0.392314        4.06838     -0.0382233     -0.0187525        1.65281     -0.0823807      0.0401293      0.0011944        26.9105        28.3872
           3505     DRIFT_1170        3679.92        38.7411        1.93701        12.6979      -0.788554        0.36845        3.82663     -0.0382233     0.00511161        1.60138     -0.0823807       0.040875      0.0011944         26.913        28.3954
           3506     YO5_DH9_E1        3679.92        38.7411        1.93701        12.6979      -0.788554        0.36845        3.82663     -0.0382233     0.00511161        1.60138     -0.0823807       0.040875      0.0011944         26.913        28.3954
           3507             DS        3682.87        28.3772        1.57666        18.4605       -1.16526       0.255689        3.08729     -0.0382392         0.1177        1.37635     -0.0702094      0.0443978      0.0011944        26.9271        28.4262
           3508     YO5_DH9_E2        3682.87        28.3772        1.57666        18.4605       -1.16526       0.255689        3.08729     -0.0382392         0.1177        1.37635     -0.0702094      0.0443978      0.0011944        26.9271        28.4262
           3509     DRIFT_1172        3683.83        25.4674         1.4589        20.8119        -1.2877       0.219033        2.99015     -0.0382392       0.154356        1.30904     -0.0702094      0.0455427      0.0011944        26.9328         28.434
           3510     DRIFT_1172        3684.79        22.7832        1.34115        23.3981       -1.41013       0.182377        2.96329     -0.0382392       0.191012        1.24174     -0.0702094      0.0466877      0.0011944        26.9391        28.4409
           3511     DRIFT_1172        3685.75        20.3249         1.2234        26.2189       -1.53257       0.145721        3.00671     -0.0382392       0.227668        1.17444     -0.0702094      0.0478326      0.0011944        26.9462        28.4471
           3512     DRIFT_1172        3686.71        18.0923        1.10564        29.2745         -1.655       0.109065         3.1204     -0.0382392       0.264324        1.10714     -0.0702094      0.0489776      0.0011944        26.9542        28.4526
           3513     DRIFT_1172        3687.66        16.0854       0.987889        32.5649       -1.77744      0.0724089        3.30437     -0.0382392        0.30098        1.03983     -0.0702094      0.0501225      0.0011944        26.9631        28.4575
           3514     DRIFT_1172        3688.62        14.3043       0.870136        36.0899       -1.89987       0.035753        3.55861     -0.0382392       0.337636       0.972531     -0.0702094      0.0512675      0.0011944        26.9732         28.462
           3515     DRIFT_1172        3689.58         12.749       0.752382        39.8497       -2.02231    -0.00090295        3.88314     -0.0382392       0.374292       0.905229     -0.0702094      0.0524124      0.0011944        26.9845         28.466
           3516     DRIFT_1172        3690.54        11.4194       0.634628        43.8443       -2.14474     -0.0375589        4.27794     -0.0382392       0.410948       0.837926     -0.0702094      0.0535574      0.0011944        26.9972        28.4697
           3517     DRIFT_1172         3691.5        10.3156       0.516875        48.0735       -2.26718     -0.0742148        4.74301     -0.0382392       0.447604       0.770624     -0.0702094      0.0547023      0.0011944        27.0112         28.473
           3518           QDA6        3692.61        10.3243      -0.525006        48.2274        2.13325         0.3766        5.34709      0.0367745       0.915525       0.730658    -0.00240613      0.0532637     -0.0037646        27.0287        28.4766
           3519     DRIFT_1178        3693.15        10.9335      -0.592375        45.9353        2.07049       0.396651        5.63001      0.0367745       0.895474       0.729347    -0.00240613      0.0512111     -0.0037646        27.0369        28.4784
           3520          SQSK6        3693.15        10.9202      -0.590256        45.8793        2.06655        0.39641        5.62658      0.0369047       0.894928       0.729347    -0.00239589      0.0512111    -0.00361873        27.0369        28.4784
           3521     DRIFT_1179        3693.95        11.9393      -0.688649        42.6588          1.975       0.425817        6.00039      0.0369047        0.86552       0.727437    -0.00239589      0.0483275    -0.00361873         27.048        28.4813
           3522     DRIFT_1179        3694.75        13.1152      -0.787043        39.5842        1.88346       0.455225        6.32734      0.0369047       0.836113       0.725528    -0.00239589      0.0454439    -0.00361873        27.0581        28.4844
           3523     YO5_DH8_E1        3694.75        13.1152      -0.787043        39.5842        1.88346       0.455225        6.32734      0.0369047       0.836113       0.725528    -0.00239589      0.0454439    -0.00361873        27.0581        28.4844
           3524              D        3704.19        38.9404       -1.94711        14.2608        0.79892       0.803198         6.6313       0.036804       0.487015       0.885803      0.0363458      0.0112807    -0.00361873        27.1267        28.5494
           3525     YO5_DH8_E2        3704.19        38.9404       -1.94711        14.2608        0.79892       0.803198         6.6313       0.036804       0.487015       0.885803      0.0363458      0.0112807    -0.00361873        27.1267        28.5494
           3526     DRIFT_1180        3704.98        42.1216       -2.04515        13.0605       0.707378       0.832525        6.35598       0.036804       0.457687       0.914765      0.0363458     0.00839713    -0.00361873        27.1298        28.5587
           3527     DRIFT_1180        3705.78        45.4591       -2.14319        12.0061       0.615836       0.861853        6.03392       0.036804        0.42836       0.943727      0.0363458     0.00551354    -0.00361873        27.1327        28.5689
           3528          QGTTO        3705.78        45.4591        -2.1341        12.0061       0.613434       0.860646        6.03392      0.0365462       0.427153       0.943727      0.0361571     0.00551354    -0.00361763        27.1327        28.5689
           3529     DRIFT_1181        3706.33        47.8227       -2.20072        11.3712        0.55093       0.880573         5.7867      0.0365462       0.407226       0.963442      0.0361571     0.00354103    -0.00361763        27.1346        28.5763
           3530           QFB6        3707.44        47.9971        2.04874        11.3658      -0.545898       0.386173        5.25391     -0.0334836     -0.0746009       0.956016     -0.0494275   -0.000365321    -0.00347833        27.1382        28.5921
           3531     DRIFT_1182        3708.42        44.0908        1.94276        12.5436      -0.657663       0.353404        4.83504     -0.0334836      -0.041832       0.907644     -0.0494275     -0.0037694    -0.00347833        27.1416        28.6052
           3532     DRIFT_1182        3709.39         40.392        1.83679        13.9403      -0.769429       0.320635        4.48031     -0.0334836    -0.00906317       0.859271     -0.0494275    -0.00717349    -0.00347833        27.1453         28.617
           3533     DRIFT_1182        3710.37        36.9005        1.73082        15.5557      -0.881194       0.287866        4.18972     -0.0334836      0.0237057       0.810899     -0.0494275     -0.0105776    -0.00347833        27.1493        28.6275
           3534     DRIFT_1182        3711.35        33.6165        1.62485        17.3898      -0.992959       0.255097        3.96326     -0.0334836      0.0564745       0.762526     -0.0494275     -0.0139817    -0.00347833        27.1537         28.637
           3535     DRIFT_1182        3712.33        30.5398        1.51887        19.4427       -1.10472       0.222328        3.80095     -0.0334836      0.0892434       0.714154     -0.0494275     -0.0173857    -0.00347833        27.1586        28.6455
           3536     DRIFT_1182        3713.31        27.6706         1.4129        21.7144       -1.21649       0.189559        3.70278     -0.0334836       0.122012       0.665781     -0.0494275     -0.0207898    -0.00347833         27.164        28.6531
           3537     DRIFT_1182        3714.29        25.0089        1.30693        24.2048       -1.32826       0.156791        3.66874     -0.0334836       0.154781       0.617409     -0.0494275     -0.0241939    -0.00347833        27.1699        28.6599
           3538     DRIFT_1182        3715.27        22.5545        1.20095         26.914       -1.44002       0.124022        3.69884     -0.0334836        0.18755       0.569037     -0.0494275      -0.027598    -0.00347833        27.1765         28.666
           3539     DRIFT_1182        3716.24        20.3076        1.09498         29.842       -1.55179      0.0912529        3.79308     -0.0334836       0.220319       0.520664     -0.0494275     -0.0310021    -0.00347833        27.1837        28.6715
           3540     DRIFT_1182        3717.22        18.2681       0.989009        32.9887       -1.66355       0.058484        3.95147     -0.0334836       0.253088       0.472292     -0.0494275     -0.0344062    -0.00347833        27.1918        28.6764
           3541     DRIFT_1182         3718.2         16.436       0.883037        36.3541       -1.77532      0.0257152        4.17398     -0.0334836       0.285857       0.423919     -0.0494275     -0.0378102    -0.00347833        27.2008        28.6809
           3542     DRIFT_1182        3719.18        14.8113       0.777064        39.9384       -1.88708    -0.00705368        4.46064     -0.0334836       0.318625       0.375547     -0.0494275     -0.0412143    -0.00347833        27.2108         28.685
           3543     DRIFT_1182        3720.16        13.3941       0.671091        43.7413       -1.99885     -0.0398225        4.81144     -0.0334836       0.351394       0.327174     -0.0494275     -0.0446184    -0.00347833        27.2219        28.6887
           3544     DRIFT_1182        3721.14        12.1842       0.565119        47.7631       -2.11061     -0.0725914        5.22638     -0.0334836       0.384163       0.278802     -0.0494275     -0.0480225    -0.00347833        27.2341        28.6922
           3545           Q7O6        3722.07        12.1325       -0.50802        48.0198        1.84154       0.368151        5.66739      0.0286635       0.840845       0.243006     -0.0280649     -0.0493875    0.000560831        27.2464        28.6952
           3546     DRIFT_1186        3722.61        12.7174      -0.564573        46.0384        1.79166       0.383783        5.91666      0.0286635       0.825213         0.2277     -0.0280649     -0.0490816    0.000560831        27.2534         28.697
           3547          SQSK6        3722.61        12.7012      -0.562303        45.9795        1.78784       0.383538        5.91287      0.0287981       0.824684         0.2277     -0.0280748     -0.0490816    0.000606371        27.2534         28.697
           3548     DRIFT_1187        3723.41        13.6572        -0.6444         43.204        1.71554       0.406352        6.24429      0.0287981        0.80187       0.205458     -0.0280748     -0.0486012    0.000606371         27.263        28.6999
           3549     DRIFT_1187         3724.2        14.7432      -0.726497         40.543        1.64323       0.429167        6.53956      0.0287981       0.779055       0.183216     -0.0280748     -0.0481208    0.000606371        27.2719        28.7029
           3550     YO5_DH6_E1         3724.2        14.7432      -0.726497         40.543        1.64323       0.429167        6.53956      0.0287981       0.779055       0.183216     -0.0280748     -0.0481208    0.000606371        27.2719        28.7029
           3551             DS        3727.15        19.9275       -1.03114        31.6438        1.37405       0.514071        7.32056      0.0287742       0.693797       0.118446     -0.0158453     -0.0463324    0.000606371        27.2994         28.716
           3552     YO5_DH6_E2        3727.15        19.9275       -1.03114        31.6438        1.37405       0.514071        7.32056      0.0287742       0.693797       0.118446     -0.0158453     -0.0463324    0.000606371        27.2994         28.716
           3553     DRIFT_1188        3728.05         21.863       -1.12412        29.2495        1.29209       0.539911        7.45875      0.0287742       0.667957       0.104217     -0.0158453     -0.0457879    0.000606371        27.3062        28.7207
           3554     DRIFT_1188        3728.94        23.9654        -1.2171        27.0025        1.21013        0.56575        7.55054      0.0287742       0.642118      0.0899876     -0.0158453     -0.0452433    0.000606371        27.3125        28.7258
           3555     DRIFT_1188        3729.84        26.2348       -1.31008        24.9027        1.12817        0.59159        7.59591      0.0287742       0.616278      0.0757584     -0.0158453     -0.0446988    0.000606371        27.3182        28.7313
           3556     DRIFT_1188        3730.74        28.6713       -1.40305        22.9501        1.04622       0.617429        7.59488      0.0287742       0.590439      0.0615291     -0.0158453     -0.0441543    0.000606371        27.3234        28.7373
           3557     DRIFT_1188        3731.64        31.2747       -1.49603        21.1446       0.964257       0.643269        7.54744      0.0287742       0.564599      0.0472998     -0.0158453     -0.0436097    0.000606371        27.3282        28.7438
           3558     DRIFT_1188        3732.54        34.0451       -1.58901        19.4864       0.882299       0.669108        7.45359      0.0287742       0.538759      0.0330706     -0.0158453     -0.0430652    0.000606371        27.3326        28.7508
           3559     DRIFT_1188        3733.43        36.9825       -1.68199        17.9754       0.800341       0.694948        7.31333      0.0287742        0.51292      0.0188413     -0.0158453     -0.0425207    0.000606371        27.3366        28.7585
           3560     DRIFT_1188        3734.33        40.0869       -1.77497        16.6115       0.718382       0.720788        7.12666      0.0287742        0.48708     0.00461207     -0.0158453     -0.0419762    0.000606371        27.3403        28.7667
           3561     DRIFT_1188        3735.23        43.3583       -1.86795        15.3949       0.636424       0.746627        6.89358      0.0287742       0.461241    -0.00961719     -0.0158453     -0.0414316    0.000606371        27.3437        28.7757
           3562          QGTTO        3735.23        43.3583       -1.85927        15.3949       0.633345       0.745249        6.89358      0.0285329       0.459862    -0.00961719     -0.0158433     -0.0414316    0.000598085        27.3437        28.7757
           3563     DRIFT_1189        3735.77        45.4164       -1.91532        14.7313        0.58372       0.760806        6.72949      0.0285329       0.444304     -0.0182558     -0.0158433     -0.0411055    0.000598085        27.3457        28.7814
           3564           Q6O6        3736.88        44.6935        2.54267        15.1276      -0.953666       0.104207        6.37854     -0.0260207      -0.191502     -0.0345325      -0.013216     -0.0427002    -0.00349758        27.3495        28.7935
           3565     DRIFT_1190        3737.02        44.0299        2.52078        15.3797      -0.970208       0.100797        6.34023     -0.0260207      -0.188092     -0.0362644      -0.013216     -0.0431586    -0.00349758          27.35        28.7949
           3566          Q6OT6        3737.77        40.1889        2.59418        16.9668       -1.14849      0.0506651         6.1381     -0.0254362      -0.199594     -0.0461032     -0.0130125     -0.0458634    -0.00371745        27.3528        28.8023
           3567     DRIFT_1191        3738.58        36.0954        2.43771        18.9258       -1.25968      0.0299724        5.95135     -0.0254362      -0.178901      -0.056689     -0.0130125     -0.0488876    -0.00371745        27.3562        28.8095
           3568     DRIFT_1191        3739.39        32.2565        2.28124        21.0658       -1.37087     0.00927972        5.79826     -0.0254362      -0.158208     -0.0672748     -0.0130125     -0.0519118    -0.00371745          27.36         28.816
           3569     YO5_DH5_E1        3739.39        32.2565        2.28124        21.0658       -1.37087     0.00927972        5.79826     -0.0254362      -0.158208     -0.0672748     -0.0130125     -0.0519118    -0.00371745          27.36         28.816
           3570            D5O        3748.09        7.10893       0.608554        55.2565       -2.55979      -0.211935        6.26217     -0.0254213      0.0621628      -0.024517      0.0228425     -0.0842478    -0.00371745        27.4574         28.857
           3571     YO5_DH5_E2        3748.09        7.10893       0.608554        55.2565       -2.55979      -0.211935        6.26217     -0.0254213      0.0621628      -0.024517      0.0228425     -0.0842478    -0.00371745        27.4574         28.857
           3572     DRIFT_1193        3748.93        6.22613         0.4474        59.6321       -2.67406      -0.233188        6.50909     -0.0254213      0.0834156    -0.00542012      0.0228425     -0.0873557    -0.00371745        27.4775        28.8593
           3573     DRIFT_1193        3749.76        5.61278       0.286245        64.1988       -2.78832       -0.25444        6.79155     -0.0254213       0.104668      0.0136768      0.0228425     -0.0904635    -0.00371745           27.5        28.8615
           3574     DRIFT_1193         3750.6         5.2689        0.12509        68.9565       -2.90259      -0.275693        7.10954     -0.0254213       0.125921      0.0327737      0.0228425     -0.0935714    -0.00371745        27.5246        28.8635
           3575           Q5O6        3751.71        5.81479      -0.634703        67.8269        3.88288       0.437762        7.57834      0.0304234       0.860232      0.0604039      0.0273948     -0.0925489     0.00554301        27.5573         28.866
           3576     DRIFT_1195        3751.84        5.98529       -0.66632        66.8133        3.85182       0.441749        7.63318      0.0304234       0.856245       0.063994      0.0273948     -0.0918225     0.00554301        27.5609        28.8663
           3577          Q5OT6        3752.59        7.15914      -0.901814        60.8065        4.14179       0.528214        7.92503      0.0408527       0.889367      0.0847443      0.0279659     -0.0874048     0.00623186        27.5792        28.8682
           3578     DRIFT_1196        3753.45        8.88937        -1.1187         53.932        3.88613       0.563198        8.20434      0.0408527       0.854384       0.108692      0.0279659     -0.0820683     0.00623186        27.5963        28.8706
           3579     DRIFT_1196         3754.3        10.9911        -1.3356        47.4953        3.63046       0.598181        8.42373      0.0408527       0.819401        0.13264      0.0279659     -0.0767317     0.00623186        27.6101        28.8733
           3580     DRIFT_1196        3755.16        13.4642       -1.55249        41.4965        3.37479       0.633164        8.58321      0.0408527       0.784417       0.156588      0.0279659     -0.0713952     0.00623186        27.6213        28.8763
           3581     DRIFT_1196        3756.02        16.3088       -1.76938        35.9356        3.11913       0.668148        8.68278      0.0408527       0.749434       0.180536      0.0279659     -0.0660587     0.00623186        27.6305        28.8799
           3582     DRIFT_1196        3756.87        19.5249       -1.98627        30.8125        2.86346       0.703131        8.72243      0.0408527       0.714451       0.204484      0.0279659     -0.0607222     0.00623186        27.6381         28.884
